parent_station,stop_lon,stop_lat,stop_id,stop_name,location_type
,-4.0522125,5.5015989,node/6915722713,Arrêt,0
,-4.0525268,5.5026911,node/6915722714,Arrêt,0
,-4.0530594,5.5045432,node/6915722715,Arrêt,0
,-4.0532829,5.5053444,node/6915722716,Arrêt,0
,-4.0531365,5.5064599,node/6915722717,Mairie d'Anyama,0
,-4.0530408,5.5064064,node/6915722719,Mairie d'Anyama,0
,-4.0513828,5.4976427,node/6915722720,Arrêt,0
,-4.0523687,5.5027177,node/6915722721,Arrêt,0
,-4.0514357,5.4994894,node/6915722722,Arrêt,0
,-4.0516383,5.4949787,node/6915722723,Arrêt,0
,-4.051407,5.4888603,node/6915722724,Arrêt,0
,-4.0513417,5.4863031,node/6915722725,Arrêt,0
,-4.0512201,5.4825896,node/6915722726,Arrêt,0
,-4.0531887,5.479955,node/6915722727,Arrêt,0
,-4.0552147,5.4757466,node/6915722728,Arrêt A l'Ecole,0
,-4.0531044,5.470731,node/6915722729,Arrêt Contrôle,0
,-4.0534141,5.4669354,node/6915722730,Arrêt,0
,-4.053759,5.4611068,node/6915722731,Arrêt Ancienne Gendarmerie,0
,-4.0544875,5.4526174,node/6915722732,Arrêt,0
,-4.0526523,5.4503748,node/6915722733,Arrêt Ancien Marché,0
,-4.0510764,5.4483606,node/6915722734,Arrêt Terminus,0
,-4.0491425,5.4449974,node/6915722735,Arrêt Agripac,0
,-4.0484067,5.4436482,node/6915722736,Arrêt,0
,-4.0057551,5.28758,node/6916152424,Terminus dépôt SOTRA,0
,-4.0084018,5.2890666,node/6916152425,Pharmacie du Port,0
,-4.0033572,5.2961604,node/6916152426,Arrêt du CHU,0
,-4.0024808,5.2991407,node/6916152427,Gare de Bassam,0
,-4.0026565,5.3478959,node/6916181080,Arrêt,0
,-3.9983308,5.3700062,node/6916181081,Grande Pharmacie /Terminus 300FCFA,0
,-3.9930971,5.4157357,node/6916280433,Arrêt,0
,-3.9940211,5.4149934,node/6916280434,Terminus Abobo Baoulé,0
,-3.9948875,5.4129627,node/6916280435,Pharmacie Actuelle,0
,-3.9939447,5.4103431,node/6916280436,Arrêt,0
,-3.9923863,5.4085794,node/6916280437,Arrêt,0
,-3.9910921,5.4071215,node/6916280438,Saint Ambroise,0
,-3.990494,5.4055233,node/6916280439,Arrêt,0
,-3.9910264,5.4011787,node/6916280440,Arrêt,0
,-3.9912618,5.3991513,node/6916280441,Carrefour 22ème,0
,-3.991524,5.3973362,node/6916280442,SODECI,0
,-3.9918311,5.3945043,node/6916280443,Paris Baguette,0
,-3.9927256,5.3875127,node/6916280444,Arrêt,0
,-3.9952144,5.3797969,node/6916280445,Arrêt,0
,-3.9983542,5.3737207,node/6916280446,NSIA,0
,-3.9981216,5.3700155,node/6916280447,SGBGI,0
,-4.002571,5.3465781,node/6916280448,Cité BAD,0
,-4.0035403,5.3386878,node/6916280449,CIE,0
,-3.9865047,5.3065218,node/6917146061,Commissariat du 9 ème,0
,-3.9857063,5.3061086,node/6917146062,Commissariat du 9 ème,0
,-3.9807831,5.3034179,node/6917146063,King Cash,0
,-3.9776047,5.3015677,node/6917146064,Cabinet Médical du 3ème pont,0
,-3.9757915,5.3005869,node/6917146065,Marché de Marcory,0
,-3.9722389,5.2986259,node/6917146066,Paroisse Sainte Bernadette,0
,-3.9714765,5.2982013,node/6917146067,Pharmacie Bagoué,0
,-3.9688084,5.2968312,node/6917146068,Banque of Africa,0
,-3.9650103,5.2965895,node/6917146069,Arrêt,0
,-3.9608221,5.2975636,node/6917146070,Arrêt,0
,-3.9572333,5.2983628,node/6917146071,Place Inchallah,0
,-3.9531506,5.299281,node/6917146072,Koumassi Prodomo,0
,-3.9494388,5.3001329,node/6917146073,Gare Mesano,0
,-3.9476752,5.3008577,node/6917146074,Koumassi Mesano,0
,-3.9483867,5.3002935,node/6917146075,Koumassi Mesano,0
,-3.9505841,5.2998074,node/6917146076,Station Petro Ivoire,0
,-3.9543702,5.2989496,node/6917146077,Palce Inchallah,0
,-3.9585451,5.2980163,node/6917146078,Arrêt,0
,-3.9619419,5.2972737,node/6917146079,Arrêt,0
,-3.9660523,5.2962808,node/6917146080,Arrêt,0
,-3.9687629,5.296728,node/6917146081,Banque of Africa,0
,-3.9712863,5.2980069,node/6917146082,Pharmacie Bagoué,0
,-3.9759814,5.3006211,node/6917146083,Marché de Marcory,0
,-3.9778785,5.3016585,node/6917146084,Cabinet Médical du 3ème pont,0
,-3.9828404,5.3044464,node/6917151685,Arrêt,0
,-3.9860886,5.3062161,node/6917151686,Commissariat du 9 ème,0
,-3.988849,5.3077309,node/6917151687,Arrêt,0
,-3.9904413,5.3084636,node/6917151688,Yan Auto Ecole,0
,-4.0352896,5.3106101,node/6919194336,Gare Abobodoumé,0
,-4.0923844,5.3270854,node/6919312942,Cité Bracodi Rte Cité verte,0
,-4.1119954,5.332209,node/6919312943,Cité Verte,0
,-4.109973,5.3316148,node/6919312945,Collège Sebaco,0
,-4.1058974,5.3306787,node/6919312946,Cité Bracodi Rte Cité verte,0
,-4.1035223,5.3296893,node/6919312947,Banque BNI,0
,-4.100539,5.3284241,node/6919312948,Le repère,0
,-4.0976201,5.3278005,node/6919312949,Carrefour de Niangon,0
,-4.0812954,5.3241547,node/6919312950,Akadjoba,0
,-4.0351267,5.3103655,node/6919312951,Gare Abobodoumé,0
,-4.053652,5.322126,node/6919327587,Le petit soleil,0
,-4.0573213,5.3235388,node/6919327588,Blé Doré,0
,-4.0669544,5.3241224,node/6919327589,Marché Kouté,0
,-4.0710314,5.3251706,node/6919327590,Carrefour Kouté,0
,-4.0761933,5.325455,node/6919327591,Marejea,0
,-4.0818366,5.3238646,node/6919327593,Akadjoba,0
,-4.0914322,5.3264405,node/6919327594,Arrêt,0
,-4.0976496,5.327729,node/6919327595,Carrefour de Niangon,0
,-4.1005786,5.3283566,node/6919327596,Le repère,0
,-4.1035169,5.3295851,node/6919327597,Top Qualitée,0
,-4.1063239,5.3307695,node/6919327598,Cité Bracodi Rte Cité verte,0
,-3.9831407,5.2982594,node/6919758025,Arrêt,0
,-3.9792079,5.2961308,node/6919758026,Arrêt,0
,-3.9763809,5.2945624,node/6919758027,Arrêt,0
,-3.9743974,5.293456,node/6919758028,Arrêt,0
,-3.9712223,5.2927669,node/6919758029,Arrêt,0
,-3.9690283,5.2932236,node/6919758030,Arrêt,0
,-3.965347,5.2940469,node/6919758031,Arrêt,0
,-3.9603108,5.2951953,node/6919758032,Arrêt,0
,-3.9565101,5.2961324,node/6919758033,Arrêt,0
,-3.9526269,5.297599,node/6919758034,Sogefia,0
,-3.9478318,5.2987064,node/6919758035,Arrêt,0
,-3.9469644,5.3015424,node/6919758036,Station Petro Ivoire,0
,-3.9453759,5.3043266,node/6919758037,Arrêt,0
,-3.946713,5.3080062,node/6919758038,Bon Samaritain,0
,-3.9473403,5.3099762,node/6919758039,Pharmacie Fanny,0
,-3.9466942,5.3109106,node/6919758040,Patisserie MC,0
,-3.9450346,5.311165,node/6919758041,Terminus 05 Lycée Municipal de Koumassi,0
,-4.0106387,5.3023303,node/6924851825,"Avenue 19, Rue 12, Treichville",0
,-4.0115547,5.3047639,node/6924851826,FIESTA,0
,-4.0006757,5.3028704,node/6924851828,Treichville Entente,0
,-4.0016802,5.3015791,node/6924851829,Nostalgie,0
,-4.003555,5.300882,node/6924851830,Banque Bicici,0
,-4.0062869,5.2999593,node/6924851831,[Arret sans nom],0
,-4.0277536,5.3586294,node/6924851833,Gare Nord,0
,-4.0106307,5.3025272,node/6924979791,"Avenue 19, Rue 12, Treichville",0
,-4.0062426,5.3029946,node/6924979792,Pharmacie de l'Avenue 27,0
,-4.0008245,5.3032777,node/6924979794,Treichville Entente,0
,-4.0208888,5.3296238,node/6926746685,[Arret sans nom],0
,-4.0236032,5.3309876,node/6926746686,Terminus tours Administratives,0
,-4.018979,5.3149603,node/6926746688,Terminus Gare Sud,0
,-4.0096436,5.3018048,node/6926746689,Station Total,0
,-3.9737989,5.4538834,node/6926746749,Arrêt,0
,-3.9864522,5.4385456,node/6926746750,Arrêt,0
,-3.9903197,5.4222388,node/6926746751,Arrêt,0
,-3.9996626,5.4154549,node/6926746752,Arrêt,0
,-4.0016378,5.4154484,node/6926746753,Arrêt,0
,-4.0054049,5.4155231,node/6926746754,Arrêt,0
,-4.0071858,5.4152696,node/6926746755,Samake,0
,-4.0280449,5.3590439,node/6926746757,Gare Nord,0
,-4.0019605,5.4155963,node/6926746758,Arrêt,0
,-3.9928882,5.4156232,node/6926746759,Arrêt,0
,-3.9908193,5.4196603,node/6926746760,Sotra,0
,-3.9904401,5.422222,node/6926746761,Arrêt,0
,-3.9898619,5.4265157,node/6926746762,Arrêt,0
,-3.9886816,5.43368,node/6926746763,Arrêt,0
,-3.9873449,5.4374054,node/6926746764,Arrêt,0
,-3.9850082,5.4402786,node/6926746765,Arrêt,0
,-3.9807703,5.443381,node/6926746766,Arrêt,0
,-3.9785569,5.4451883,node/6926746767,Arrêt,0
,-3.946597,5.3079127,node/6926943107,Bon Samaritain,0
,-3.9451392,5.3050831,node/6926943108,Pharmacie Campement,0
,-3.9835873,5.3011838,node/6926943109,Hôpital Général de Marcory,0
,-4.0046641,5.3034579,node/6926943110,Pharmacie Notre-Dame,0
,-4.0185633,5.3146776,node/6926943111,Gare Sud,0
,-4.0236086,5.3311928,node/6926943112,Terminus tours Administratives,0
,-3.9840318,5.3051694,node/6927022357,[Arret sans nom],0
,-3.9930649,5.4159386,node/6927037611,Arrêt,0
,-4.0063405,5.408251,node/6927037612,Arrêt,0
,-4.0063848,5.4057129,node/6927037613,Arrêt,0
,-4.0064518,5.4013897,node/6927037614,Arrêt,0
,-4.0057893,5.3930717,node/6927037615,Arrêt,0
,-4.0056726,5.3875774,node/6927037616,Arrêt,0
,-4.0066168,5.3801858,node/6927037617,Arrêt,0
,-4.0168427,5.3625903,node/6927037618,Arrêt,0
,-4.0169801,5.3503578,node/6927037619,Pharmacie le Belier,0
,-4.0178358,5.3456673,node/6927037620,Fraternité Matin,0
,-4.0237561,5.3411247,node/6927037621,Arrêt,0
,-4.0237963,5.3372751,node/6927037622,Arrêt,0
,-4.0238252,5.3339228,node/6927037623,Arrêt,0
,-4.0238251,5.3310139,node/6927037625,Terminus tours Administratives,0
,-4.0238861,5.3339515,node/6927037626,Arrêt,0
,-4.0238741,5.3377117,node/6927037627,Ministère de la défense,0
,-4.0161668,5.3557539,node/6927037628,Arrêt,0
,-4.0068716,5.379605,node/6927037629,Arrêt,0
,-4.0059958,5.386285,node/6927037630,Arrêt,0
,-4.0065437,5.4018603,node/6927037631,Arrêt,0
,-3.9933257,5.4158855,node/6927037633,Abobo Belleville,0
,-4.0125125,5.3434193,node/6927327302,Arrêt,0
,-4.0103402,5.346265,node/6927327303,Arrêt,0
,-4.0088409,5.3494085,node/6927327304,Arrêt,0
,-4.0044479,5.3529759,node/6927327305,Arrêt,0
,-3.989773,5.4043844,node/6927327306,Arrêt,0
,-3.9851483,5.4048944,node/6927327307,Arrêt,0
,-3.9867901,5.4082838,node/6927327308,Arrêt,0
,-3.9890592,5.407261,node/6927327309,Arrêt,0
,-4.0043218,5.3528041,node/6927327310,Arrêt,0
,-4.0085859,5.3493597,node/6927327311,Arrêt,0
,-4.0102683,5.3461658,node/6927327312,Arrêt,0
,-4.0124663,5.3433536,node/6927327313,Polyclinique,0
,-4.0186967,5.3147983,node/6927327314,Gare Sud,0
,-3.9464354,5.3022414,node/6927330411,Campement,0
,-3.9450815,5.3120389,node/6927330412,Terminus 05 Lycée Municipal de Koumassi,0
,-3.9472561,5.3099838,node/6927330413,Pharmacie Fanny,0
,-4.0047298,5.3362229,node/6927330414,Arrêt,0
,-3.9938503,5.3462362,node/6927330416,Gare Campus Cocody,0
,-3.9972169,5.3463523,node/6927544633,INSAAC,0
,-4.0030417,5.3359628,node/6927544634,Saint Jean,0
,-4.0029552,5.3358129,node/6927544636,Saint Jean,0
,-3.9970998,5.3482687,node/6927544637,Gendarmerie,0
,-4.0175371,5.3536864,node/6927600976,Arrêt,0
,-4.0250561,5.3567305,node/6927600977,Mirador,0
,-4.0241115,5.3566458,node/6927631763,Arrêt SICOGI,0
,-4.0275494,5.3592856,node/6927694921,Gare Nord,0
,-3.9971908,5.3470894,node/6927701716,Arrêt,0
,-3.9700449,5.3534453,node/6928179123,Terminus Riviera 2,0
,-3.9736351,5.3533983,node/6928179124,Cité étudiante Riviera 2,0
,-3.9780678,5.3525929,node/6928179125,Riviera 2,0
,-3.9805625,5.3512739,node/6928179126,Petite Mosquée Riviéra Jardin,0
,-3.9803499,5.3516026,node/6928250859,Petite Mosquée Riviéra Jardin,0
,-3.9781867,5.3526374,node/6928250860,Riviera 2,0
,-3.9761267,5.3530707,node/6928250861,Arrêt,0
,-3.9702004,5.3534857,node/6928250862,Terminus Riviera 2,0
,-3.9975737,5.2563753,node/6928681599,Terminus Vridi-Iran,0
,-4.0101948,5.2947326,node/6928681601,Arrêt Cuirasse Ciment,0
,-4.0279685,5.3588804,node/6928681602,Gare Nord,0
,-4.0228924,5.3050571,node/6928704112,Terminus 32,0
,-4.0170398,5.3002851,node/6928704113,[Arret sans nom],0
,-4.0140854,5.29778,node/6928704114,"Etablissements Rey, Port",0
,-3.9995223,5.264595,node/6928704115,Arrêt Bolloré logistique,0
,-3.9975522,5.2562337,node/6928704117,Terminus Vridi-Iran,0
,-4.0182207,5.3143818,node/6929796960,Gare Sud,0
,-4.0189046,5.314962,node/6929849943,Terminus Gare Sud,0
,-3.9888954,5.3078566,node/6930487819,Arrêt,0
,-3.8943455,5.3612016,node/6930917942,Station Corlay Bingerville,0
,-3.9581935,5.3618466,node/6930917943,Après barrage,0
,-3.9537437,5.364055,node/6930917944,Dalia,0
,-3.9497378,5.3653603,node/6930917945,Église Apostolique de Côte d'Ivoire,0
,-3.94563,5.3673945,node/6930917946,Camp Millitaire d'Akouédo,0
,-3.9389929,5.370105,node/6930917947,Carrefour Faya,0
,-3.9347483,5.3712573,node/6930917948,Résidence Genie 2000,0
,-3.9301188,5.3725084,node/6930917949,Optic 2000,0
,-3.9237472,5.3741413,node/6930917950,Jules Verne,0
,-3.9108525,5.3718715,node/6930917951,Pharmacie Saint Sylvestre,0
,-3.9083956,5.3645064,node/6930917952,Cité Hévéas,0
,-3.9031767,5.3606115,node/6930917953,Université de Cocody Pole Scientifique,0
,-3.8979524,5.360275,node/6930917954,CIE,0
,-3.8963887,5.360916,node/6930917955,[Arret sans nom],0
,-3.8909747,5.3577634,node/6930917956,Lycée garçon de Bingerville,0
,-3.8866322,5.3574363,node/6930917957,Carrefour marché,0
,-3.8843503,5.3583363,node/6930917958,Espace Orange,0
,-3.8841063,5.360674,node/6930917959,Hôpital Mère-Enfant de Bingerville,0
,-3.886655,5.3573589,node/6930917961,Carrefour marché,0
,-3.8908299,5.3576746,node/6930917962,Lycée garçon de Bingerville,0
,-3.8980114,5.3601255,node/6930917963,CIE,0
,-3.9020951,5.360215,node/6930917964,Université de Cocody Pole Scientifique,0
,-3.9084667,5.3643261,node/6930917965,Cité Hévéas,0
,-3.9097783,5.368265,node/6930917966,Cité Marina,0
,-3.9108391,5.3714883,node/6930917967,Arrêt,0
,-3.9233838,5.3740098,node/6930917968,Jules Verne,0
,-3.9324215,5.3716378,node/6930917969,Coris Bank,0
,-3.9379911,5.3701704,node/6930917970,Arrêt,0
,-3.9456984,5.3671088,node/6930917971,Camp Millitaire d'Akouédo,0
,-3.9527636,5.3637324,node/6930917972,[Arret sans nom],0
,-3.9579964,5.3617224,node/6930917973,Après barrage,0
,-3.94723,5.2993777,node/6931151021,Arrêt,0
,-3.9523798,5.2975523,node/6931151022,Sogefia,0
,-3.9571428,5.2958991,node/6931151023,Arrêt,0
,-3.9596352,5.2952895,node/6931151024,Pharmacie Saint François,0
,-3.9646348,5.2941237,node/6931151025,Grande Pharmacie Iroko,0
,-3.9695299,5.2929966,node/6931151026,Arrêt,0
,-3.971683,5.2924858,node/6931151027,Pharmacie Du Boulevard Du Gabon,0
,-3.9757097,5.2940696,node/6931151028,Polyclinique La Madone,0
,-3.9801776,5.2965781,node/6931151029,Arrêt,0
,-3.9828604,5.298031,node/6931151030,Arrêt,0
,-4.027668,5.3590066,node/6931151031,Gare Nord,0
,-3.9540428,5.2873212,node/6931273195,Koumassi Sicogi - Dépôt SOTRA,0
,-3.964256,5.2849829,node/6931273196,[Arret sans nom],0
,-3.9651793,5.2875055,node/6931273197,[Arret sans nom],0
,-3.9684516,5.2873493,node/6931273198,Arrêt,0
,-3.9694119,5.2883388,node/6931273199,[Arret sans nom],0
,-3.9762314,5.293018,node/6931273200,Sicomex,0
,-4.0184375,5.3148159,node/6931273203,Gare Sud,0
,-4.0117713,5.3074119,node/6931792543,Pharmacie du Rond-point,0
,-4.0071049,5.3090558,node/6931792544,[Arret sans nom],0
,-3.9672808,5.2889971,node/6931792545,Centre comercial Koumassi,0
,-3.9622262,5.2839293,node/6931792546,Arrêt,0
,-3.9586401,5.2847439,node/6931792547,Pharmacie Bethanie,0
,-3.9543311,5.2857761,node/6931792548,Arrêt,0
,-3.9538698,5.2884523,node/6931792550,Koumassi Sicogi - Dépôt SOTRA,0
,-3.970533,5.2870688,node/6931985671,Grand Carrefour de Koumassi,0
,-4.001299,5.2985627,node/6931985672,Ivosep Treichville,0
,-4.060057,5.3266769,node/6932152400,Arrêt,0
,-4.0598402,5.3250076,node/6932152402,Ghandi,0
,-4.0599193,5.3253408,node/6932152404,Ghandi,0
,-4.0669167,5.3600658,node/6932152405,Arrêt,0
,-4.0182858,5.314853,node/6932152407,Gare Sud,0
,-3.9502595,5.3286224,node/6932239010,CIAD,0
,-3.951901,5.3291271,node/6932239011,Arrêt,0
,-3.9522216,5.338314,node/6932239012,Arrêt,0
,-3.9526011,5.3443655,node/6932239013,Carrefour Mel Theodore,0
,-3.9535043,5.348653,node/6932239014,Pharmacie Riviera III,0
,-3.9545015,5.3509724,node/6932239015,Collège l'Ardoise,0
,-3.9606719,5.3550168,node/6932239016,Arrêt,0
,-3.9637336,5.3569209,node/6932239017,Arrêt,0
,-4.0185761,5.3149333,node/6932239019,Gare Sud,0
,-3.9808642,5.4127978,node/6932253478,Angré Château,0
,-3.984559,5.4102497,node/6932253479,Arrêt,0
,-3.9930569,5.3866094,node/6932253480,Arrêt,0
,-3.9885655,5.4076842,node/6932253481,Arrêt,0
,-3.9809279,5.4128518,node/6932253483,Angré Château,0
,-3.9635029,5.3569409,node/6932323632,Arrêt,0
,-3.9543647,5.3517214,node/6932323633,Collège Ardoise,0
,-3.9531872,5.3485048,node/6932323634,Pharmacie Riviera III,0
,-3.9524998,5.3446873,node/6932323635,Carrefour Mel Theodore,0
,-3.9448656,5.3284521,node/6932323636,École libanaise Al Ghadir,0
,-4.0617429,5.3228845,node/6933043352,Terminus Yopougon Camp Militaire,0
,-4.0599163,5.3245991,node/6933043354,Ghandi,0
,-4.0607049,5.3278586,node/6933043355,[Arret sans nom],0
,-4.0581514,5.3300685,node/6933043356,[Arret sans nom],0
,-4.0559573,5.3314439,node/6933043357,[Arret sans nom],0
,-4.018425,5.3145591,node/6933043359,Gare Sud,0
,-3.9428298,5.3283246,node/6933080250,Arrêt,0
,-3.9447637,5.3282992,node/6933080251,École libanaise Al Ghadir,0
,-3.9460498,5.3283286,node/6933080252,Arrêt,0
,-3.9479502,5.328364,node/6933080253,Pharmacie M'pouto,0
,-3.9527768,5.3380122,node/6933080254,Beverly,0
,-3.9578046,5.3311481,node/6933080255,Carrefour Sol Béni,0
,-3.980421,5.329493,node/6933080256,Arrêt,0
,-3.9996752,5.3353723,node/6933080257,SIB,0
,-3.9401878,5.3284154,node/6933080258,Mosquée Cité Eden,0
,-3.9401855,5.3283646,node/6933080260,Mosquée Cité Eden,0
,-4.0026096,5.3461454,node/6933080262,Arrêt,0
,-3.9789297,5.3391939,node/6933080263,Mosquée Golf,0
,-3.9812806,5.3325809,node/6933080264,Arrêt,0
,-3.9790913,5.3297881,node/6933080265,Arrêt,0
,-3.9529652,5.3380134,node/6933080266,Beverly,0
,-4.0560298,5.3312516,node/6933128807,[Arret sans nom],0
,-4.0580978,5.3299817,node/6933128808,[Arret sans nom],0
,-4.0623571,5.3222556,node/6933128810,Terminus Yopougon Camp Militaire,0
,-4.0094478,5.3017767,node/6933231056,Station Total,0
,-4.0061849,5.3029158,node/6933231057,Pharmacie de l'Avenue 27,0
,-4.0272913,5.3589712,node/6933291484,Gare Nord,0
,-4.0277539,5.3591995,node/6933302185,Gare Nord,0
,-4.0210558,5.4266332,node/6934648710,Arrêt,0
,-4.0538116,5.4438112,node/6934648711,Arrêt,0
,-4.0603428,5.4435976,node/6934648712,Arrêt,0
,-4.0647738,5.4434975,node/6934648713,Arrêt,0
,-4.0679455,5.4433733,node/6934648714,Arrêt,0
,-4.0693985,5.442806,node/6934648715,Arrêt,0
,-4.0686147,5.4392747,node/6934648716,Arrêt,0
,-4.068663,5.4321434,node/6934648717,Arrêt,0
,-4.0699659,5.428223,node/6934648718,Arrêt,0
,-4.0783779,5.413004,node/6934648719,Arrêt,0
,-4.0834808,5.4036687,node/6934648720,Arrêt,0
,-4.0842761,5.4009224,node/6934648721,Arrêt,0
,-4.0810159,5.3935763,node/6934648722,Arrêt,0
,-4.078453,5.3892384,node/6934648723,Arrêt,0
,-4.0757427,5.3836466,node/6934648724,Arrêt,0
,-4.0773951,5.3747704,node/6934648725,Arrêt,0
,-4.0820444,5.3762544,node/6934648726,Arrêt,0
,-4.0759718,5.3838941,node/6934648728,Arrêt,0
,-4.0784458,5.389032,node/6934648729,Arrêt,0
,-4.0806236,5.3928929,node/6934648730,Arrêt,0
,-4.0842976,5.4014804,node/6934648731,Arrêt,0
,-4.0784144,5.4130749,node/6934648732,Arrêt,0
,-4.070195,5.4279813,node/6934648733,Arrêt,0
,-4.0686617,5.4326393,node/6934648734,Arrêt,0
,-4.069498,5.4427909,node/6934648735,Arrêt,0
,-4.0650186,5.4435987,node/6934648736,Arrêt,0
,-4.0602688,5.4437261,node/6934648737,Arrêt,0
,-4.0536714,5.4438909,node/6934648738,Arrêt,0
,-4.0481434,5.4432611,node/6934648739,Arrêt,0
,-4.0438735,5.4392603,node/6934648740,Arrêt,0
,-4.0169741,5.3480962,node/6934657650,220 logements,0
,-3.9618933,5.2690497,node/6934657651,Carrefour Akwaba,0
,-3.9633662,5.2629137,node/6934657652,Hôpital de Port-Bouët,0
,-3.9637684,5.2574343,node/6934657653,Nouveau marché Port-Bouët,0
,-3.961553,5.2567198,node/6934657654,Océan Espadon,0
,-3.9621216,5.2542438,node/6934657655,Église Méthodiste Unie Port-Bouët,0
,-3.9607128,5.2530566,node/6934657656,Wharf Port-Bouët,0
,-3.9560196,5.2510654,node/6934657657,Terminus Port-Bouët Phare,0
,-4.0201934,5.400118,node/6934749721,Arrêt,0
,-4.0027148,5.3970398,node/6934798183,Centre Commercial du Dokui,0
,-4.0014133,5.3997114,node/6934798184,Sainte Monique,0
,-3.9960703,5.3994163,node/6934815685,Superette Akwaba,0
,-3.9916306,5.3979557,node/6934815686,22ème,0
,-3.9959845,5.3992227,node/6934815687,Superette Akwaba,0
,-3.9972693,5.3994417,node/6934815688,Pharmacie Sainte Monique,0
,-4.0008152,5.3997942,node/6934815689,Station Petro Ivoire,0
,-4.0013301,5.3994657,node/6934815690,Sainte Monique,0
,-4.0026122,5.3970104,node/6934815692,Centre Commercial du Dokui,0
,-4.0506908,5.3221354,node/6934872150,Yopougon Kowëit,0
,-4.0802555,5.3218817,node/6934872151,Sideci Matignon,0
,-4.0109827,5.4604925,node/6934922723,Abobo Akeikoi Village,0
,-4.0111108,5.4554315,node/6934922724,Destin,0
,-4.0126598,5.4531085,node/6934922725,André Bar,0
,-4.0136415,5.4493063,node/6934922726,Arrêt,0
,-4.0143429,5.4446991,node/6934922727,Arrêt,0
,-4.0141618,5.4400103,node/6934922728,Arrêt,0
,-4.0137548,5.4327535,node/6934922731,Arrêt,0
,-4.0124023,5.4336247,node/6934922732,Arrêt,0
,-4.0143033,5.4393221,node/6934922733,Arrêt,0
,-4.0145279,5.4445716,node/6934922734,Arrêt,0
,-4.0137662,5.4493357,node/6934922735,Arrêt,0
,-4.0127617,5.4531566,node/6934922736,André Bar,0
,-4.0112489,5.4554448,node/6934922737,Destin,0
,-4.0110518,5.4604068,node/6934922738,Abobo Akeikoi Village,0
,-4.0352396,5.3102833,node/6934970640,Gare Abobodoumé,0
,-4.0240914,5.4306528,node/6935113685,Arrêt,0
,-4.0236072,5.3314011,node/6935113687,Terminus tours Administratives,0
,-4.0273828,5.3591731,node/6935117220,Gare Nord,0
,-3.9897309,5.3610508,node/6935117222,Woodin,0
,-3.9897537,5.3653222,node/6935117223,[Arret sans nom],0
,-3.9898489,5.3685842,node/6935117224,Nsia Banque,0
,-3.9904759,5.372732,node/6935117225,Leader price,0
,-3.9926612,5.3770534,node/6935117227,Carrefour Sainte Cécile - Terminus 35,0
,-3.9926425,5.3771843,node/6935251104,Carrefour Sainte Cécile - Terminus 35,0
,-3.9904471,5.3742722,node/6935251105,Sococé Vallon,0
,-3.9897873,5.3686002,node/6935251106,Nsia Banque,0
,-3.9897014,5.364963,node/6935251107,[Arret sans nom],0
,-3.9896753,5.3606736,node/6935251108,Woodin,0
,-3.9907542,5.3576192,node/6935251109,Versus Bank,0
,-3.9912866,5.3522302,node/6935251110,École de Police,0
,-3.99993,5.3387479,node/6935251111,Mermoz,0
,-4.0278565,5.3591581,node/6935251112,Gare Nord,0
,-3.9831166,5.2627714,node/6935274791,Groupe Scolaire Kouamé Konan,0
,-3.9774759,5.2569108,node/6935274792,Groupe Scolaire Petit Bassam,0
,-3.9696513,5.2576259,node/6935274793,Arrêt,0
,-3.965703,5.2585828,node/6935274794,Marché,0
,-3.9608596,5.2568159,node/6935274796,Pharmacie Océan,0
,-3.9581761,5.256199,node/6935274797,Lycée Moderne Port Bouët,0
,-3.9610527,5.2658583,node/6935274798,Carrefour Akwaba,0
,-3.9661886,5.2758153,node/6935274799,Digue de Koumassi,0
,-3.9692871,5.2813533,node/6935274800,CIE Bia Sud,0
,-3.962945,5.2900094,node/6935274801,Arrêt,0
,-3.9596587,5.2907532,node/6935274802,Arrêt,0
,-3.9555147,5.294113,node/6935274803,Gare Koumassi,0
,-3.9498116,5.298266,node/6935274804,Pharmacie Regina,0
,-3.9495504,5.2982253,node/6935274805,Pharmacie Regina,0
,-3.9582726,5.2909815,node/6935274806,Ajavon,0
,-3.9612938,5.2902818,node/6935274807,Foyer des Jeunes,0
,-3.9668678,5.2889304,node/6935274808,Centre Commercial Koumassi,0
,-3.9667035,5.2768282,node/6935274809,Carrefour Ancien Koumassi,0
,-3.9577992,5.2576733,node/6935274810,43ème Bima,0
,-3.9579253,5.2560567,node/6935274811,Lycée moderne Port-bouët ,0
,-3.9642432,5.2574824,node/6935274812,Nouveau Marché Port-Bouët,0
,-3.965754,5.2584759,node/6935274813,District de Port-Bouet,0
,-3.9693877,5.2576319,node/6935274814,Arrêt,0
,-3.9790309,5.2572754,node/6935274815,Arrêt,0
,-3.9893487,5.2569161,node/6935274816,Stade de la SIR,0
,-4.006142,5.3852315,node/6935401276,Arrêt,0
,-4.0060079,5.3852595,node/6935401277,Arrêt,0
,-4.0064532,5.3984537,node/6935401278,Arrêt,0
,-4.0064304,5.4022949,node/6935401279,Arrêt,0
,-4.0063405,5.4087036,node/6935401280,Arrêt,0
,-4.0062828,5.4109493,node/6935401281,Arrêt,0
,-4.0062493,5.4143906,node/6935401282,Arrêt,0
,-4.0170009,5.420498,node/6935401283,Arrêt,0
,-4.0141176,5.4189547,node/6935401284,Arrêt,0
,-4.0123071,5.4179854,node/6935407385,Arrêt,0
